@relation TEST_PATTERNS
@attribute noparams {1, 0}
@attribute void {1, 0}
@attribute recursive {1, 0}
@attribute samename {1, 0}
@attribute leaf {1, 0}
@attribute objCreator {1, 0}
@attribute thisInstanceFieldReader {1, 0}
@attribute thisInstanceFieldWriter {1, 0}
@attribute otherInstanceFieldReader {1, 0}
@attribute otherInstanceFieldWriter {1, 0}
@attribute staticFieldReader {1, 0}
@attribute staticFieldWriter {1, 0}
@attribute typeManipulator {1, 0}
@attribute straightLine {1, 0}
@attribute looper {1, 0}
@attribute switcher {1, 0}
@attribute exceptions {1, 0}
@attribute localReader {1, 0}
@attribute localWriter {1, 0}
@attribute arrCreator {1, 0}
@attribute arrReader {1, 0}
@attribute arrWriter {1, 0}
@attribute jdkClient {1, 0}
@attribute tailCaller {1, 0}
@attribute CountInput real
@attribute CountLineCode real
@attribute CountOutput real
@attribute CountPath real
@attribute Cyclomatic real
@attribute CyclomaticModified real
@attribute CyclomaticStrict real
@attribute Essential real
@attribute MaxNesting real
@attribute vul {1, 0}
@data
1,	1,	0,	0,	0,	1,	1,	1,	0,	0,	1,	0,	0,	0,	0,	0,	0,	1,	1,	0,	0,	0,	1,	1,	10,	14,	6,	6,	5,	5,	6,	3,	1,	1
0,	1,	0,	0,	0,	0,	1,	1,	0,	0,	1,	0,	0,	0,	1,	0,	0,	1,	1,	1,	1,	1,	0,	1,	10,	52,	13,	51,	11,	11,	13,	9,	3,	1
1,	1,	0,	0,	0,	1,	1,	0,	0,	0,	1,	1,	1,	0,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	5,	18,	11,	5,	4,	4,	4,	1,	2,	1
1,	1,	0,	0,	0,	1,	1,	1,	0,	1,	1,	0,	0,	0,	0,	0,	1,	1,	1,	0,	0,	0,	0,	0,	9,	16,	4,	3,	3,	3,	3,	1,	2,	1
1,	1,	0,	0,	0,	0,	1,	1,	0,	0,	1,	0,	0,	0,	1,	0,	0,	1,	1,	0,	1,	0,	1,	1,	21,	138,	45,	1720320,	28,	28,	33,	5,	4,	1
0,	1,	0,	0,	0,	1,	1,	1,	0,	0,	0,	0,	1,	0,	1,	0,	1,	1,	1,	0,	0,	0,	1,	1,	8,	43,	18,	17,	10,	10,	10,	8,	2,	1
0,	0,	0,	1,	0,	1,	0,	0,	1,	1,	1,	1,	1,	0,	1,	0,	0,	1,	1,	1,	1,	1,	1,	1,	12,	86,	41,	54,	14,	14,	16,	5,	6,	1
1,	1,	0,	0,	0,	1,	1,	1,	0,	1,	0,	0,	1,	0,	0,	0,	1,	1,	1,	0,	0,	0,	1,	0,	8,	43,	24,	3072,	13,	13,	13,	1,	2,	1
1,	1,	0,	0,	0,	1,	1,	1,	0,	1,	1,	0,	0,	0,	0,	0,	0,	1,	1,	0,	0,	0,	1,	1,	5,	13,	14,	2,	2,	2,	2,	1,	1,	1
1,	1,	0,	0,	1,	0,	0,	1,	0,	0,	0,	0,	0,	1,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	17,	6,	4,	1,	1,	1,	1,	1,	0,	1
1,	0,	0,	0,	0,	1,	1,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	1,	1,	0,	0,	0,	1,	1,	6,	16,	6,	3,	3,	3,	3,	1,	2,	1
0,	1,	0,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	1,	0,	0,	0,	0,	0,	1,	9,	3,	2,	1,	1,	1,	1,	1,	0,	1
0,	1,	0,	0,	0,	1,	0,	1,	0,	0,	1,	0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	0,	1,	1,	4,	4,	2,	2,	2,	2,	2,	1,	1,	1
1,	0,	0,	0,	0,	1,	1,	0,	0,	0,	0,	0,	1,	0,	1,	0,	0,	1,	1,	0,	1,	0,	1,	1,	3,	13,	8,	3,	3,	3,	3,	1,	2,	1
0,	1,	0,	1,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	1,	1,	0,	0,	0,	0,	1,	6,	54,	12,	2592,	16,	16,	18,	3,	3,	1
1,	0,	0,	0,	0,	0,	1,	1,	1,	1,	0,	0,	0,	0,	1,	0,	1,	1,	1,	0,	1,	0,	0,	0,	8,	37,	6,	58,	12,	12,	12,	11,	3,	1
1,	0,	0,	0,	0,	1,	1,	0,	1,	1,	0,	0,	0,	0,	1,	0,	1,	1,	1,	0,	1,	0,	1,	0,	6,	22,	4,	16,	8,	8,	8,	1,	3,	1
1,	1,	0,	1,	0,	0,	1,	1,	0,	0,	0,	0,	0,	1,	0,	0,	0,	1,	0,	0,	0,	0,	1,	1,	5,	9,	7,	1,	1,	1,	1,	1,	0,	1
1,	0,	0,	0,	0,	1,	1,	0,	1,	1,	0,	0,	0,	0,	1,	0,	1,	1,	1,	0,	1,	0,	1,	0,	14,	90,	10,	49780,	25,	25,	29,	4,	4,	1
0,	0,	0,	0,	0,	1,	1,	1,	0,	0,	0,	0,	0,	0,	1,	0,	1,	1,	1,	0,	1,	1,	0,	1,	5,	26,	14,	6,	4,	4,	4,	1,	2,	1
0,	1,	0,	0,	0,	1,	0,	1,	0,	0,	1,	0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	0,	1,	1,	6,	4,	2,	2,	2,	2,	2,	1,	1,	1
1,	1,	0,	0,	0,	0,	1,	1,	0,	0,	1,	0,	0,	0,	0,	0,	0,	1,	1,	1,	0,	0,	1,	1,	15,	81,	26,	328,	21,	21,	23,	10,	3,	1
0,	1,	0,	0,	0,	1,	1,	1,	0,	0,	0,	0,	1,	0,	1,	0,	1,	1,	1,	1,	0,	1,	1,	0,	10,	71,	37,	120,	18,	18,	25,	1,	3,	1
0,	1,	0,	0,	0,	1,	1,	1,	0,	1,	0,	0,	1,	0,	1,	0,	1,	1,	1,	0,	0,	0,	1,	1,	6,	118,	34,	2653,	27,	27,	32,	10,	6,	1
0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	0,	1,	0,	4,	7,	3,	2,	2,	2,	2,	1,	1,	1
1,	1,	0,	0,	0,	1,	1,	0,	0,	0,	1,	0,	1,	0,	1,	0,	1,	1,	1,	1,	0,	1,	1,	1,	9,	70,	22,	1985,	16,	16,	17,	4,	4,	1
0,	1,	0,	0,	0,	1,	1,	1,	1,	1,	0,	1,	0,	0,	1,	0,	1,	1,	1,	0,	0,	0,	1,	0,	37,	104,	38,	111,	38,	38,	38,	31,	3,	1
1,	1,	0,	1,	0,	0,	1,	1,	0,	0,	0,	0,	0,	1,	0,	0,	0,	1,	0,	0,	0,	0,	0,	1,	1,	8,	6,	1,	1,	1,	1,	1,	0,	1
0,	0,	0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	0,	1,	1,	1,	0,	0,	0,	0,	1,	4,	10,	4,	2,	2,	2,	2,	1,	1,	1
0,	0,	0,	0,	0,	1,	1,	0,	1,	0,	1,	0,	1,	0,	1,	0,	1,	1,	1,	0,	0,	0,	1,	1,	11,	121,	32,	5280,	16,	16,	17,	5,	3,	1
0,	0,	0,	0,	0,	1,	1,	0,	1,	0,	0,	0,	1,	0,	1,	0,	1,	1,	1,	0,	0,	0,	1,	1,	14,	83,	31,	136,	12,	12,	14,	6,	3,	1
0,	1,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	1,	1,	0,	0,	0,	0,	1,	1,	2,	14,	9,	2,	2,	2,	2,	1,	1,	1
0,	1,	0,	0,	0,	1,	1,	0,	1,	0,	1,	0,	1,	0,	0,	0,	1,	1,	1,	0,	0,	0,	1,	1,	28,	190,	43,	487944,	44,	44,	56,	10,	5,	1
1,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	1,	1,	0,	0,	0,	1,	0,	0,	0,	0,	1,	1,	25,	3,	2,	1,	1,	1,	1,	1,	0,	0
0,	1,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	1,	0,	0,	1,	1,	0,	0,	0,	0,	1,	5,	20,	1,	3,	3,	3,	3,	1,	2,	0
1,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	1,	1,	0,	0,	0,	1,	0,	0,	0,	0,	1,	1,	17,	3,	2,	1,	1,	1,	1,	1,	0,	0
1,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	3,	1,	1,	1,	1,	1,	1,	0,	0
1,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	1,	1,	1,	0,	1,	0,	0,	0,	8,	1,	1,	1,	1,	1,	1,	0,	0
0,	1,	0,	0,	0,	1,	1,	1,	0,	0,	0,	0,	0,	0,	0,	0,	0,	1,	1,	0,	0,	0,	1,	0,	13,	66,	22,	64,	7,	7,	10,	1,	1,	0
0,	1,	0,	0,	0,	1,	0,	0,	0,	0,	1,	0,	0,	0,	0,	0,	1,	1,	1,	1,	0,	1,	1,	1,	4,	8,	5,	2,	2,	2,	2,	1,	1,	0
0,	1,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	1,	0,	0,	0,	0,	1,	1,	6,	10,	1,	1,	1,	1,	1,	1,	0,	0
1,	0,	0,	0,	0,	0,	1,	1,	0,	0,	1,	0,	0,	0,	0,	0,	1,	1,	0,	0,	0,	0,	0,	0,	3,	12,	5,	3,	3,	3,	3,	1,	1,	0
1,	1,	0,	0,	0,	0,	1,	1,	0,	0,	0,	0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	0,	1,	1,	2,	6,	2,	2,	2,	2,	2,	1,	1,	0
0,	1,	0,	0,	0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	0,	1,	1,	7,	4,	1,	2,	2,	2,	3,	1,	1,	0
0,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	1,	1,	1,	1,	1,	1,	1,	1,	0,	0
0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	1,	0,	1,	1,	0,	0,	0,	1,	0,	0,	1,	0,	1,	1,	3,	3,	2,	1,	1,	1,	1,	1,	0,	0
1,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	1,	3,	1,	1,	1,	1,	1,	1,	0,	0
1,	0,	0,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	0,	1,	1,	1,	4,	2,	2,	2,	2,	2,	1,	1,	0
1,	1,	0,	0,	0,	0,	0,	1,	0,	1,	0,	0,	0,	1,	0,	0,	0,	1,	0,	0,	0,	0,	1,	1,	1,	4,	3,	1,	1,	1,	1,	1,	0,	0
1,	0,	0,	0,	1,	0,	1,	0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	1,	3,	1,	1,	1,	1,	1,	1,	0,	0
0,	0,	0,	0,	0,	1,	0,	0,	0,	0,	0,	0,	1,	0,	0,	0,	1,	1,	1,	0,	0,	0,	1,	1,	10,	27,	7,	10,	6,	6,	9,	3,	3,	0
